key,type,id,value
name,regular,4773711691,Drogaria Globo
power,regular,4781380859,tower
source,regular,4781380859,Bing
power,regular,4781380860,tower
source,regular,4781380860,DigitalGlobe
power,regular,4781380861,tower
source,regular,4781380861,Bing
power,regular,4781380862,tower
source,regular,4781380862,Bing
power,regular,4781380863,tower
source,regular,4781380863,Bing
power,regular,4781380864,tower
source,regular,4781380864,Bing
power,regular,4781380865,tower
source,regular,4781380865,Bing
power,regular,4781380866,tower
source,regular,4781380866,Bing
power,regular,4781380867,tower
source,regular,4781380867,Bing
power,regular,4781380868,tower
source,regular,4781380868,Bing
power,regular,4781380869,tower
source,regular,4781380869,Bing
power,regular,4781380870,tower
source,regular,4781380870,Bing
power,regular,4781380871,tower
source,regular,4781380871,Bing
power,regular,4781380872,tower
source,regular,4781380872,Bing
power,regular,4781380873,tower
source,regular,4781380873,Bing
power,regular,4781380874,tower
source,regular,4781380874,Bing
power,regular,4781380876,tower
source,regular,4781380876,Bing
power,regular,4781380877,tower
source,regular,4781380877,Bing
power,regular,4781380878,tower
source,regular,4781380878,Bing
power,regular,4781380879,tower
source,regular,4781380879,Bing
power,regular,4781380880,tower
source,regular,4781380880,Bing
power,regular,4781380881,tower
source,regular,4781380881,Bing
power,regular,4781380882,tower
source,regular,4781380882,Bing
power,regular,4781380883,tower
source,regular,4781380883,Bing
power,regular,4781380884,tower
source,regular,4781380884,Bing
power,regular,4781380885,tower
source,regular,4781380885,Bing
power,regular,4781380886,tower
source,regular,4781380886,Bing
power,regular,4781380887,tower
source,regular,4781380887,Bing
power,regular,4781380888,tower
source,regular,4781380888,Bing
power,regular,4781380889,tower
source,regular,4781380889,Bing
power,regular,4781380890,tower
source,regular,4781380890,Bing
power,regular,4781380891,tower
source,regular,4781380891,Bing
power,regular,4781380892,tower
source,regular,4781380892,Bing
power,regular,4781380893,tower
source,regular,4781380893,Bing
power,regular,4781380894,tower
source,regular,4781380894,Bing
power,regular,4781380895,tower
source,regular,4781380895,Bing
power,regular,4781380896,tower
source,regular,4781380896,Bing
power,regular,4781380897,tower
source,regular,4781380897,Bing
power,regular,4781380898,tower
source,regular,4781380898,Bing
power,regular,4781380899,tower
source,regular,4781380899,Bing
power,regular,4781380900,tower
source,regular,4781380900,Bing
power,regular,4781380901,tower
source,regular,4781380901,Bing
power,regular,4781380902,tower
source,regular,4781380902,Bing
power,regular,4781380903,tower
source,regular,4781380903,Bing
power,regular,4781380904,tower
source,regular,4781380904,Bing
power,regular,4781380906,tower
source,regular,4781380906,Bing
power,regular,4781380908,tower
source,regular,4781380908,Bing
power,regular,4781380909,tower
source,regular,4781380909,Bing
power,regular,4781380910,tower
source,regular,4781380910,Bing
power,regular,4781380911,tower
source,regular,4781380911,Bing
power,regular,4781380912,tower
source,regular,4781380912,Bing
power,regular,4781380913,tower
source,regular,4781380913,Bing
power,regular,4781380914,tower
source,regular,4781380914,Bing
power,regular,4781380915,tower
source,regular,4781380915,Bing
power,regular,4781380916,tower
source,regular,4781380916,Bing
power,regular,4781380917,tower
source,regular,4781380917,Bing
power,regular,4781380918,tower
source,regular,4781380918,Bing
power,regular,4781380919,tower
source,regular,4781380919,Bing
power,regular,4781380920,tower
source,regular,4781380920,Bing
power,regular,4781381921,tower
source,regular,4781381921,Bing
power,regular,4781381922,tower
source,regular,4781381922,Bing
power,regular,4781381923,tower
source,regular,4781381923,Bing
power,regular,4781381924,tower
source,regular,4781381924,Bing
power,regular,4781381925,tower
source,regular,4781381925,Bing
power,regular,4781381926,tower
source,regular,4781381926,Bing
power,regular,4781381927,tower
source,regular,4781381927,Bing
power,regular,4781381928,tower
source,regular,4781381928,Bing
power,regular,4781381929,tower
source,regular,4781381929,Bing
power,regular,4781381930,tower
source,regular,4781381930,Bing
power,regular,4781381931,tower
source,regular,4781381931,Bing
power,regular,4781381932,tower
source,regular,4781381932,Bing
power,regular,4781381933,tower
source,regular,4781381933,Bing
power,regular,4781381934,tower
source,regular,4781381934,Bing
power,regular,4781381935,tower
source,regular,4781381935,Bing
power,regular,4781381936,tower
source,regular,4781381936,Bing
power,regular,4781381937,tower
source,regular,4781381937,Bing
power,regular,4781381938,tower
source,regular,4781381938,Bing
power,regular,4781381939,tower
source,regular,4781381939,Bing
power,regular,4781381940,tower
source,regular,4781381940,Bing
power,regular,4781381941,tower
source,regular,4781381941,Bing
power,regular,4781381942,tower
source,regular,4781381942,Bing
power,regular,4781381943,tower
source,regular,4781381943,Bing
power,regular,4781381944,tower
source,regular,4781381944,Bing
power,regular,4781381945,tower
source,regular,4781381945,Bing
power,regular,4781381946,tower
source,regular,4781381946,Bing
power,regular,4781381947,tower
source,regular,4781381947,Bing
power,regular,4781381948,tower
source,regular,4781381948,Bing
amenity,regular,4790807678,pharmacy
name,regular,4790807678,Farmácia Maia
street,addr,4790808362,Rua Francisco Timóteo de Souza
amenity,regular,4790808362,pharmacy
name,regular,4790808362,Extrafarma
traffic_calming,regular,4806099659,bump
traffic_calming,regular,4806099660,bump
traffic_calming,regular,4806099662,bump
traffic_calming,regular,4806099663,bump
traffic_calming,regular,4806099664,bump
traffic_calming,regular,4806099665,bump
man_made,regular,4806104268,mast
name,regular,4806104268,Oi
type,tower,4806104268,communication
natural,regular,4806104269,tree
highway,regular,4808380480,traffic_signals
highway,regular,4808386599,traffic_signals
highway,regular,4808392839,traffic_signals
highway,regular,4808393262,traffic_signals
highway,regular,4808394627,traffic_signals
button_operated,regular,4809940167,yes
crossing,regular,4809940167,traffic_signals
highway,regular,4809940167,traffic_signals
sound,traffic_signals,4809940167,yes
button_operated,regular,4809940168,yes
crossing,regular,4809940168,traffic_signals
highway,regular,4809940168,traffic_signals
sound,traffic_signals,4809940168,yes
button_operated,regular,4809940689,yes
crossing,regular,4809940689,traffic_signals
highway,regular,4809940689,traffic_signals
sound,traffic_signals,4809940689,yes
button_operated,regular,4809940690,yes
crossing,regular,4809940690,traffic_signals
highway,regular,4809940690,traffic_signals
sound,traffic_signals,4809940690,yes
highway,regular,4811755800,turning_circle
noexit,regular,4811800048,yes
noexit,regular,4811800432,yes
railway,regular,4811898410,level_crossing
noexit,regular,4811898453,yes
noexit,regular,4811898455,yes
highway,regular,4811926505,turning_circle
railway,regular,4812106714,level_crossing
highway,regular,4812140729,traffic_signals
railway,regular,4812386165,level_crossing
railway,regular,4812386189,level_crossing
railway,regular,4812386191,level_crossing
railway,regular,4812386193,level_crossing
city,addr,4812641118,João Pessoa
street,addr,4812641118,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641118,Ernesto Geisel
amenity,regular,4812641118,pharmacy
name,regular,4812641118,Drogaria Geisel
city,addr,4812641119,João Pessoa
street,addr,4812641119,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641119,Ernesto Geisel
name,regular,4812641119,Padaria Nossa Senhora dos Prazeres
shop,regular,4812641119,bakery
city,addr,4812641120,João Pessoa
street,addr,4812641120,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641120,Ernesto Geisel
amenity,regular,4812641120,pharmacy
name,regular,4812641120,Farmária Francy
city,addr,4812641321,João Pessoa
street,addr,4812641321,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641321,Ernesto Geisel
amenity,regular,4812641321,pharmacy
name,regular,4812641321,Farmária Permanente
city,addr,4812641322,João Pessoa
street,addr,4812641322,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641322,Ernesto Geisel
amenity,regular,4812641322,pharmacy
name,regular,4812641322,Farmácia Pague Menos
city,addr,4812641323,João Pessoa
street,addr,4812641323,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812641323,Ernesto Geisel
amenity,regular,4812641323,restaurant
cuisine,regular,4812641323,pizza
name,regular,4812641323,Veneza Pizzaria
amenity,regular,4812641324,school
name,regular,4812641324,JPI Idiomas
website,regular,4812641324,http://www.jpinet.com.br/
leisure,regular,4812666670,fitness_centre
name,regular,4812666670,Academia Corpo e Vida
city,addr,4812666671,João Pessoa
street,addr,4812666671,Avenida Valdemar Galdino Naziazeno
suburb,addr,4812666671,Ernesto Geisel
name,regular,4812666671,Armazém Paraíba
shop,regular,4812666671,electronics
natural,regular,4813597897,tree
natural,regular,4813597898,tree
natural,regular,4813597899,tree
natural,regular,4813597900,tree
natural,regular,4813597901,tree
natural,regular,4813597902,tree
natural,regular,4813597903,tree
natural,regular,4813597904,tree
natural,regular,4813597905,tree
natural,regular,4813597906,tree
natural,regular,4813597907,tree
natural,regular,4813597908,tree
name,regular,4813652538,Jardim Ecovalle
place,regular,4813652538,hamlet
source,regular,4813652538,Local knowledge
highway,regular,4813652685,turning_circle
highway,regular,4813652686,turning_circle
highway,regular,4813652688,turning_circle
highway,regular,4813652691,turning_circle
highway,regular,4813652700,turning_circle
highway,regular,4813652710,turning_circle
highway,regular,4813652714,turning_circle
name,regular,4829694722,Ponto aproximado
pt,name,4829694722,Ponto aproximado
tourism,regular,4829694722,viewpoint
amenity,regular,4841528322,fuel
diesel,fuel,4841528322,yes
ethanol,fuel,4841528322,yes
gasoline,fuel,4841528322,yes
amenity,regular,4841535027,fuel
city,addr,4849140925,João Pessoa
housenumber,addr,4849140925,306
postcode,addr,4849140925,58025-000
street,addr,4849140925,Avenida General Bento da Gama
suburb,addr,4849140925,Torre
name,regular,4849140925,Casa dos criadores 1
opening_hours,regular,4849140925,Mo-Sa 08:00-18:00
phone,regular,4849140925,(83) 3225-1848
shop,regular,4849140925,pet
street,addr,4849173421,Avenida Presidente Epitácio Pessoa
name,regular,4849173421,Petshop Hobby Bichos 1
shop,regular,4849173421,pet
amenity,regular,4851989822,bicycle_parking
operator,regular,4851989822,manutenção de bicicletas
shop,regular,4854622199,florist
shop,regular,4854622200,florist
shop,regular,4854622201,florist
name,regular,4869047321,Paraina
pt,name,4869047321,Paraina
shop,regular,4869047321,travel_agency
amenity,regular,4879089922,restaurant
name,regular,4879089922,Lanchonete
pt,name,4879089922,Lanchonete
amenity,regular,4879111323,school
name,regular,4879111323,Auditório
amenity,regular,4879111324,restaurant
entrance,regular,4886451459,yes
entrance,regular,4886451461,yes
natural,regular,4886451462,tree
natural,regular,4886451463,tree
noexit,regular,4886451468,yes
natural,regular,4886453741,tree
natural,regular,4886453742,tree
natural,regular,4886453743,tree
natural,regular,4886453744,tree
natural,regular,4886453745,tree
natural,regular,4886453746,tree
natural,regular,4886453747,tree
natural,regular,4886453748,tree
natural,regular,4886453749,tree
natural,regular,4886453750,tree
natural,regular,4886453751,tree
natural,regular,4886453752,tree
natural,regular,4886453753,tree
natural,regular,4886453754,tree
natural,regular,4886453755,tree
natural,regular,4886453756,tree
natural,regular,4886453757,tree
natural,regular,4886453758,tree
amenity,regular,4886453759,fast_food
amenity,regular,4886453760,toilets
amenity,regular,4886453761,toilets
barrier,regular,4886454075,lift_gate
entrance,regular,4886454075,exit
barrier,regular,4886454076,lift_gate
entrance,regular,4886454076,main
entrance,regular,4886454083,service
amenity,regular,4886483763,library
name,regular,4886483763,Livraria do IBGE
alt_name,regular,4886483764,IBGE
name,regular,4886483764,IBGE - Unidade Estadual da Paraíba
office,regular,4886483764,government
source,regular,4886483764,IBGE
power,regular,4886483773,portal
power,regular,4886483774,tower
power,regular,4886483775,portal
power,regular,4886483776,tower
power,regular,4886483777,tower
power,regular,4886483778,tower
power,regular,4886483779,tower
power,regular,4886483780,tower
alt_name,regular,4886502839,IBGE
name,regular,4886502839,IBGE - Agência Campina Grande
office,regular,4886502839,government
source,regular,4886502839,IBGE
city,addr,4889865525,João Pessoa
housenumber,addr,4889865525,610
postcode,addr,4889865525,58040-330
street,addr,4889865525,Avenida Barão de Mamanguape
suburb,addr,4889865525,Torre
name,regular,4889865525,Supermercado Latorre
phone,regular,4889865525,(83) 3244-8878
shop,regular,4889865525,supermarket
name,regular,4895337423,Pousada Laranjeiras
pt,name,4895337423,Pousada Laranjeiras
tourism,regular,4895337423,motel
amenity,regular,4895375121,restaurant
name,regular,4895375121,Restaurante Laranjeiras
pt,name,4895375121,Restaurante Laranjeiras
amenity,regular,4895376323,bar
name,regular,4895376323,Bar da Coca
pt,name,4895376323,Bar da Coca
amenity,regular,4895376423,restaurant
name,regular,4895376423,Barraca Monteiro
pt,name,4895376423,Barraca Monteiro
amenity,regular,4895376424,restaurant
name,regular,4895376424,Barraca do Caminhoneiro
pt,name,4895376424,Barraca do Caminhoneiro
name,regular,4895376425,Nando Pneus
pt,name,4895376425,Nando Pneus
shop,regular,4895376425,tyres
amenity,regular,4895815221,post_box
tourism,regular,4895815222,guest_house
name,regular,4900598797,Praça de Iemanjá
place,regular,4900598797,square
leisure,regular,4900605089,yes
name,regular,4900605089,Praça joão batista de mesquita
amenity,regular,4902171524,restaurant
name,regular,4902171524,Opção
pt,name,4902171524,Opção
amenity,regular,4906778921,fast_food
name,regular,4906778921,Arupema Lanches
pt,name,4906778921,Arupema Lanches
alt_name,regular,4908255975,Complexo Aluízio Campos
name,regular,4908255975,Aluízio Campos
place,regular,4908255975,suburb
railway,regular,4908255980,level_crossing
ford,regular,4908266987,yes
crown_type,regular,4908304638,I
denotation,regular,4908304638,urban
height,regular,4908304638,8
leaf_cycle,regular,4908304638,semi_evergreen
leaf_type,regular,4908304638,needleleaved
natural,regular,4908304638,tree
crown_type,regular,4908304639,I
denotation,regular,4908304639,urban
height,regular,4908304639,8
leaf_cycle,regular,4908304639,semi_evergreen
leaf_type,regular,4908304639,needleleaved
natural,regular,4908304639,tree
crown_type,regular,4908304640,I
denotation,regular,4908304640,urban
height,regular,4908304640,8
leaf_cycle,regular,4908304640,semi_evergreen
leaf_type,regular,4908304640,needleleaved
natural,regular,4908304640,tree
crown_type,regular,4908304641,I
denotation,regular,4908304641,urban
height,regular,4908304641,8
leaf_cycle,regular,4908304641,semi_evergreen
leaf_type,regular,4908304641,needleleaved
natural,regular,4908304641,tree
crown_type,regular,4908304642,I
denotation,regular,4908304642,urban
height,regular,4908304642,8
leaf_cycle,regular,4908304642,semi_evergreen
leaf_type,regular,4908304642,needleleaved
natural,regular,4908304642,tree
crown_type,regular,4908304643,I
denotation,regular,4908304643,urban
height,regular,4908304643,8
leaf_cycle,regular,4908304643,semi_evergreen
leaf_type,regular,4908304643,needleleaved
natural,regular,4908304643,tree
crown_type,regular,4908304644,I
denotation,regular,4908304644,urban
height,regular,4908304644,8
leaf_cycle,regular,4908304644,semi_evergreen
leaf_type,regular,4908304644,needleleaved
natural,regular,4908304644,tree
crown_type,regular,4908304645,I
denotation,regular,4908304645,urban
height,regular,4908304645,8
leaf_cycle,regular,4908304645,semi_evergreen
leaf_type,regular,4908304645,needleleaved
natural,regular,4908304645,tree
crown_type,regular,4908304646,I
denotation,regular,4908304646,urban
height,regular,4908304646,8
leaf_cycle,regular,4908304646,semi_evergreen
leaf_type,regular,4908304646,needleleaved
natural,regular,4908304646,tree
crown_type,regular,4908304647,I
denotation,regular,4908304647,urban
height,regular,4908304647,8
leaf_cycle,regular,4908304647,semi_evergreen
leaf_type,regular,4908304647,needleleaved
natural,regular,4908304647,tree
crown_type,regular,4908304648,I
denotation,regular,4908304648,urban
height,regular,4908304648,8
leaf_cycle,regular,4908304648,semi_evergreen
leaf_type,regular,4908304648,needleleaved
natural,regular,4908304648,tree
crown_type,regular,4908304649,I
denotation,regular,4908304649,urban
height,regular,4908304649,8
leaf_cycle,regular,4908304649,semi_evergreen
leaf_type,regular,4908304649,needleleaved
natural,regular,4908304649,tree
crown_type,regular,4908304650,I
denotation,regular,4908304650,urban
height,regular,4908304650,8
leaf_cycle,regular,4908304650,semi_evergreen
leaf_type,regular,4908304650,needleleaved
natural,regular,4908304650,tree
crown_type,regular,4908304651,I
denotation,regular,4908304651,urban
height,regular,4908304651,8
leaf_cycle,regular,4908304651,semi_evergreen
leaf_type,regular,4908304651,needleleaved
natural,regular,4908304651,tree
crown_type,regular,4908304652,I
denotation,regular,4908304652,urban
height,regular,4908304652,8
leaf_cycle,regular,4908304652,semi_evergreen
leaf_type,regular,4908304652,needleleaved
natural,regular,4908304652,tree
crown_type,regular,4908304653,I
denotation,regular,4908304653,urban
height,regular,4908304653,8
leaf_cycle,regular,4908304653,semi_evergreen
leaf_type,regular,4908304653,needleleaved
natural,regular,4908304653,tree
crown_type,regular,4908304654,I
denotation,regular,4908304654,urban
height,regular,4908304654,8
leaf_cycle,regular,4908304654,semi_evergreen
leaf_type,regular,4908304654,needleleaved
natural,regular,4908304654,tree
crown_type,regular,4908304655,I
denotation,regular,4908304655,urban
height,regular,4908304655,8
leaf_cycle,regular,4908304655,semi_evergreen
leaf_type,regular,4908304655,needleleaved
natural,regular,4908304655,tree
crown_type,regular,4908304656,I
denotation,regular,4908304656,urban
height,regular,4908304656,8
leaf_cycle,regular,4908304656,semi_evergreen
leaf_type,regular,4908304656,needleleaved
natural,regular,4908304656,tree
crown_type,regular,4908304657,I
denotation,regular,4908304657,urban
height,regular,4908304657,8
leaf_cycle,regular,4908304657,semi_evergreen
leaf_type,regular,4908304657,needleleaved
natural,regular,4908304657,tree
crown_type,regular,4908304658,I
denotation,regular,4908304658,urban
height,regular,4908304658,8
leaf_cycle,regular,4908304658,semi_evergreen
leaf_type,regular,4908304658,needleleaved
natural,regular,4908304658,tree
crown_type,regular,4908304659,I
denotation,regular,4908304659,urban
height,regular,4908304659,8
leaf_cycle,regular,4908304659,semi_evergreen
leaf_type,regular,4908304659,needleleaved
natural,regular,4908304659,tree
crown_type,regular,4908304660,I
denotation,regular,4908304660,urban
height,regular,4908304660,8
leaf_cycle,regular,4908304660,semi_evergreen
leaf_type,regular,4908304660,needleleaved
natural,regular,4908304660,tree
crown_type,regular,4908304661,I
denotation,regular,4908304661,urban
height,regular,4908304661,8
leaf_cycle,regular,4908304661,semi_evergreen
leaf_type,regular,4908304661,needleleaved
natural,regular,4908304661,tree
crown_type,regular,4908304662,I
denotation,regular,4908304662,urban
height,regular,4908304662,8
leaf_cycle,regular,4908304662,semi_evergreen
leaf_type,regular,4908304662,needleleaved
natural,regular,4908304662,tree
crown_type,regular,4908304663,I
denotation,regular,4908304663,urban
height,regular,4908304663,8
leaf_cycle,regular,4908304663,semi_evergreen
leaf_type,regular,4908304663,needleleaved
natural,regular,4908304663,tree
crown_type,regular,4908304664,I
denotation,regular,4908304664,urban
height,regular,4908304664,8
leaf_cycle,regular,4908304664,semi_evergreen
leaf_type,regular,4908304664,needleleaved
natural,regular,4908304664,tree
crown_type,regular,4908304665,I
denotation,regular,4908304665,urban
height,regular,4908304665,8
leaf_cycle,regular,4908304665,semi_evergreen
leaf_type,regular,4908304665,needleleaved
natural,regular,4908304665,tree
crown_type,regular,4908304666,I
denotation,regular,4908304666,urban
height,regular,4908304666,8
leaf_cycle,regular,4908304666,semi_evergreen
leaf_type,regular,4908304666,needleleaved
natural,regular,4908304666,tree
crown_type,regular,4908304667,I
denotation,regular,4908304667,urban
height,regular,4908304667,8
leaf_cycle,regular,4908304667,semi_evergreen
leaf_type,regular,4908304667,needleleaved
natural,regular,4908304667,tree
crown_type,regular,4908304668,I
denotation,regular,4908304668,urban
height,regular,4908304668,8
leaf_cycle,regular,4908304668,semi_evergreen
leaf_type,regular,4908304668,needleleaved
natural,regular,4908304668,tree
crown_type,regular,4908304669,I
denotation,regular,4908304669,urban
height,regular,4908304669,8
leaf_cycle,regular,4908304669,semi_evergreen
leaf_type,regular,4908304669,needleleaved
natural,regular,4908304669,tree
crown_type,regular,4908304670,I
denotation,regular,4908304670,urban
height,regular,4908304670,8
leaf_cycle,regular,4908304670,semi_evergreen
leaf_type,regular,4908304670,needleleaved
natural,regular,4908304670,tree
crown_type,regular,4908304671,I
denotation,regular,4908304671,urban
height,regular,4908304671,8
leaf_cycle,regular,4908304671,semi_evergreen
leaf_type,regular,4908304671,needleleaved
natural,regular,4908304671,tree
crown_type,regular,4908304672,I
denotation,regular,4908304672,urban
height,regular,4908304672,8
leaf_cycle,regular,4908304672,semi_evergreen
leaf_type,regular,4908304672,needleleaved
natural,regular,4908304672,tree
crown_type,regular,4908304673,I
denotation,regular,4908304673,urban
height,regular,4908304673,8
leaf_cycle,regular,4908304673,semi_evergreen
leaf_type,regular,4908304673,needleleaved
natural,regular,4908304673,tree
crown_type,regular,4908304674,I
denotation,regular,4908304674,urban
height,regular,4908304674,8
leaf_cycle,regular,4908304674,semi_evergreen
leaf_type,regular,4908304674,needleleaved
natural,regular,4908304674,tree
crown_type,regular,4908304675,I
denotation,regular,4908304675,urban
height,regular,4908304675,8
leaf_cycle,regular,4908304675,semi_evergreen
leaf_type,regular,4908304675,needleleaved
natural,regular,4908304675,tree
crown_type,regular,4908304676,I
denotation,regular,4908304676,urban
height,regular,4908304676,8
leaf_cycle,regular,4908304676,semi_evergreen
leaf_type,regular,4908304676,needleleaved
natural,regular,4908304676,tree
crown_type,regular,4908304677,I
denotation,regular,4908304677,urban
height,regular,4908304677,8
leaf_cycle,regular,4908304677,semi_evergreen
leaf_type,regular,4908304677,needleleaved
natural,regular,4908304677,tree
crown_type,regular,4908304678,I
denotation,regular,4908304678,urban
height,regular,4908304678,8
leaf_cycle,regular,4908304678,semi_evergreen
leaf_type,regular,4908304678,needleleaved
natural,regular,4908304678,tree
crown_type,regular,4908304679,I
denotation,regular,4908304679,urban
height,regular,4908304679,8
leaf_cycle,regular,4908304679,semi_evergreen
leaf_type,regular,4908304679,needleleaved
natural,regular,4908304679,tree
crown_type,regular,4908304680,I
denotation,regular,4908304680,urban
height,regular,4908304680,8
leaf_cycle,regular,4908304680,semi_evergreen
leaf_type,regular,4908304680,needleleaved
natural,regular,4908304680,tree
amenity,regular,4908304700,theatre
name,regular,4908304700,Anfiteatro
highway,regular,4915463382,crossing
man_made,regular,4915466658,yes
amenity,regular,4917100142,fuel
name,regular,4917100142,Agroposto
source,regular,4917100142,Bing
amenity,regular,4917100143,fuel
source,regular,4917100143,Bing
amenity,regular,4917185374,fuel
source,regular,4917185374,Bing
amenity,regular,4917185375,fuel
source,regular,4917185375,Bing
highway,regular,4919889152,crossing
highway,regular,4919889153,crossing
city,addr,4919978779,Pedras de Fogo
street,addr,4919978779,Avenida Senador Humberto Lucena
amenity,regular,4919978779,courthouse
name,regular,4919978779,Fórum Juiz Manoel João da Silva
operator,regular,4919978779,Tribunal de Justiça da Paraíba
building,regular,4926886240,yes
name,regular,4926886240,Terminal Jacumã
network,regular,4926886240,5301 - 5305
operator,regular,4926886240,Santa Maria
public_transport,regular,4926886240,station
city,addr,4927110297,João Pessoa
street,addr,4927110297,Avenida Floriano Peixoto
suburb,addr,4927110297,Jaguaribe
amenity,regular,4927110297,ice_cream
name,regular,4927110297,Sorveteria Skimó
takeaway,regular,4927110297,yes
city,addr,4927111127,João Pessoa
street,addr,4927111127,Avenida Benjamin Constant
amenity,regular,4927111127,restaurant
cuisine,regular,4927111127,pizza
name,regular,4927111127,Capitão Farinha
name,regular,4944945723,Espaço D
pt,name,4944945723,Espaço D
shop,regular,4944945723,furniture
amenity,regular,4944945724,fuel
name,regular,4944945724,Presidente
pt,name,4944945724,Ipiranga
name,regular,4944945725,Centro Automotivo
pt,name,4944945725,Centro Automotivo
shop,regular,4944945725,car_parts
name,regular,4944963421,O Vergalhão - home center
pt,name,4944963421,O Vergalhão - home center
shop,regular,4944963421,hardware
name,regular,4944963422,Negão do Scape
pt,name,4944963422,Negão do Scape
shop,regular,4944963422,car_parts
name,regular,4944963423,Scap Car
pt,name,4944963423,Scap Car
shop,regular,4944963423,car_parts
name,regular,4944963521,Central Revestir
pt,name,4944963521,Central Revestir
shop,regular,4944963521,hardware
description,regular,4953027036,"Pneus, serviços de alinhamento e balanceamento, suspensão"
name,regular,4953027036,Pneumax
shop,regular,4953027036,car_repair
amenity,regular,4954179361,tec_common
highway,regular,4954179361,speed_camera
maxspeed,regular,4954179361,80
alt_name,regular,4955770854,IBGE
name,regular,4955770854,IBGE - Agência Itabaiana
office,regular,4955770854,government
source,regular,4955770854,IBGE
amenity,regular,4958714021,clinic
name,regular,4958714021,SD sobrancelhas Design
pt,name,4958714021,SD sobrancelhas Design
highway,regular,4959218121,give_way
highway,regular,4959218126,give_way
leisure,regular,4967032758,fitness_centre
name,regular,4967032758,Crossfit Beira Rio
opening_hours,regular,4967032758,Mo-Sa 06:00-21:00
sport,regular,4967032758,crossfit
city,addr,4968880981,Alhandra
postcode,addr,4968880981,58320-000
street,addr,4968880981,Rua Antônio Camelo
suburb,addr,4968880981,Mata Redonda
amenity,regular,4968880981,fast_food
cuisine,regular,4968880981,burger;sandwiches;pizza;ice_cream
name,regular,4968880981,BigLanches
opening_hours,regular,4968880981,Mo-Fr 16:00-22:00; Sa-Su 16:00-23:30
phone,regular,4968880981,+5583993204637
phone_1,regular,4968880981,+5583993769200
amenity,regular,4978394191,cinema
min_age,regular,4978394191,18
name,regular,4978394191,Cine Sex Aquarius
amenity,regular,4978394192,cinema
min_age,regular,4978394192,18
name,regular,4978394192,Cine França
amenity,regular,4978394193,cinema
min_age,regular,4978394193,18
name,regular,4978394193,Cine Sex América
amenity,regular,4978394194,cinema
name,regular,4978394194,Cinesercla
amenity,regular,4978394195,cinema
name,regular,4978394195,Cinesercla
amenity,regular,4978394197,cinema
name,regular,4978394197,Cinépolis - Manaíra Shopping
amenity,regular,4978394198,cinema
name,regular,4978394198,Cinépolis - Mangabeira Shopping
amenity,regular,4978394199,cinema
name,regular,4978394199,Cinespaço João Pessoa
name,regular,4981589617,Bairro Vidal De Negreiros
housenumber,addr,4985994329,246
postcode,addr,4985994329,58039-160
street,addr,4985994329,Avenida Izidro Gomes
amenity,regular,4985994329,restaurant
cuisine,regular,4985994329,fish;regional;grill;seafood;mediterranean;local;pasta;italian;brazilian
name,regular,4985994329,Boi Bumbar
opening_hours,regular,4985994329,Mo-Fr 11:30-15:00; Sa-Su 12:00-16:00
phone,regular,4985994329,(83) 3247-2847
name,regular,4986974431,Santa Rita
operator,regular,4986974431,CBTU
railway,regular,4986974431,station
wikidata,regular,4986974431,Q18475783
wikipedia,regular,4986974431,pt:Estação Santa Rita (CBTU)
amenity,regular,5002163437,restaurant
name,regular,5002163437,Churrascaria Alto da Serra
pt,name,5002163437,Churrascaria Alto da Serra
amenity,regular,5002163438,fuel
name,regular,5002163438,Posto Santo António
pt,name,5002163438,Posto Santo António
amenity,regular,5002163439,fast_food
name,regular,5002163439,Barraca Em Shaday
pt,name,5002163439,Barraca Em Shaday
name,regular,5002163440,Fino Nordeste
pt,name,5002163440,Fino Nordeste
shop,regular,5002163440,bakery
name,regular,5002188233,O Boticário
pt,name,5002188233,O Boticário
shop,regular,5002188233,gift
housenumber,addr,5002188234,2° piso
amenity,regular,5002188234,fast_food
cuisine,regular,5002188234,burger
name,regular,5002188234,Bob's
pt,name,5002188234,Bob's
amenity,regular,5002188235,fast_food
name,regular,5002188235,Cacau Show
pt,name,5002188235,Cacau Show
name,regular,5002188236,Maralto Show
pt,name,5002188236,Maralto Show
shop,regular,5002188236,clothes
amenity,regular,5002188824,fast_food
amenity,regular,5002188825,restaurant
name,regular,5002188825,Restaurante do Gringo
pt,name,5002188825,Restaurante do Gringo
housenumber,addr,5002199221,2° piso
amenity,regular,5002199221,fast_food
name,regular,5002199221,Tapiocaria
pt,name,5002199221,Tapiocaria
housenumber,addr,5002199321,2° piso
name,regular,5002199321,Água na Boca
pt,name,5002199321,Água na Boca
shop,regular,5002199321,confectionery
housenumber,addr,5002199421,2° piso
amenity,regular,5002199421,fast_food
cuisine,regular,5002199421,burger
name,regular,5002199421,Subway
pt,name,5002199421,Subway
amenity,regular,5002199422,toilets
housenumber,addr,5002199423,2° piso
name,regular,5002199423,Bodega Nordestina
pt,name,5002199423,Bodega Nordestina
shop,regular,5002199423,clothes
housenumber,addr,5002199521,2° piso
amenity,regular,5002199521,restaurant
